Herd,id,season_yr,distance,comparison,dyadID
Pothill,sc2006002,2007,20143.19884,conspecific,sc2006002-sc2007007
Pothill,sc2006002,2007,16931.24039,conspecific,sc2006002-sc2007014
Pothill,sc2006002,2007,40116.59065,conspecific,sc2006002-sc2007016
Pothill,sc2006002,2007,69886.30385,conspecific,sc2006002-sc2007018
Pothill,sc2006002,2007,30075.99484,conspecific,sc2006002-sc2007020
Pothill,sc2006002,2007,86128.42504,conspecific,sc2006002-sc2007034
Pothill,sc2006002,2007,32620.45346,conspecific,sc2006002-sc2007044
Pothill,sc2006002,2007,48657.06915,conspecific,sc2006002-sc2007046
Pothill,sc2006002,2007,35230.29246,conspecific,sc2006002-sc2007048
Pothill,sc2006004,2007,5480.831598,conspecific,sc2006004-sc2006036
Pothill,sc2006004,2007,30344.92406,conspecific,sc2006004-sc2007006
Pothill,sc2006004,2007,39347.48859,conspecific,sc2006004-sc2007007
Pothill,sc2006004,2007,29551.78389,conspecific,sc2006004-sc2007014
Pothill,sc2006004,2007,21419.17213,conspecific,sc2006004-sc2007016
Pothill,sc2006004,2007,51148.3574,conspecific,sc2006004-sc2007018
Pothill,sc2006004,2007,20296.08337,conspecific,sc2006004-sc2007020
Pothill,sc2006004,2007,75666.6356,conspecific,sc2006004-sc2007034
Pothill,sc2006004,2007,12824.73836,conspecific,sc2006004-sc2007044
Pothill,sc2006004,2007,34445.69561,conspecific,sc2006004-sc2007046
Pothill,sc2006004,2007,15410.07134,conspecific,sc2006004-sc2007048
Pothill,sc2006036,2007,25262.00775,conspecific,sc2006036-sc2007006
Pothill,sc2006036,2007,33951.71655,conspecific,sc2006036-sc2007007
Pothill,sc2006036,2007,24221.96543,conspecific,sc2006036-sc2007014
Pothill,sc2006036,2007,25241.19786,conspecific,sc2006036-sc2007016
Pothill,sc2006036,2007,55098.84803,conspecific,sc2006036-sc2007018
Pothill,sc2006036,2007,19610.56169,conspecific,sc2006036-sc2007020
Pothill,sc2006036,2007,76230.65893,conspecific,sc2006036-sc2007034
Pothill,sc2006036,2007,18283.0846,conspecific,sc2006036-sc2007044
Pothill,sc2006036,2007,36073.71373,conspecific,sc2006036-sc2007046
Pothill,sc2006036,2007,20854.79867,conspecific,sc2006036-sc2007048
Pothill,sc2007006,2007,11022.66954,conspecific,sc2007006-sc2007007
Pothill,sc2007006,2007,16589.18158,conspecific,sc2007006-sc2007014
Pothill,sc2007006,2007,49951.54935,conspecific,sc2007006-sc2007016
Pothill,sc2007006,2007,79538.34418,conspecific,sc2007006-sc2007018
Pothill,sc2007006,2007,37946.36132,conspecific,sc2007006-sc2007020
Pothill,sc2007006,2007,92187.66114,conspecific,sc2007006-sc2007034
Pothill,sc2007006,2007,42910.88773,conspecific,sc2007006-sc2007044
Pothill,sc2007006,2007,56950.12631,conspecific,sc2007006-sc2007046
Pothill,sc2007006,2007,45520.45106,conspecific,sc2007006-sc2007048
Pothill,sc2007007,2007,16084.13014,conspecific,sc2007007-sc2007014
Pothill,sc2007007,2007,57187.61784,conspecific,sc2007007-sc2007016
Pothill,sc2007007,2007,86001.77486,conspecific,sc2007007-sc2007018
Pothill,sc2007007,2007,42487.03011,conspecific,sc2007007-sc2007020
Pothill,sc2007007,2007,92930.92779,conspecific,sc2007007-sc2007034
Pothill,sc2007007,2007,52157.33546,conspecific,sc2007007-sc2007044
Pothill,sc2007007,2007,61365.46895,conspecific,sc2007007-sc2007046
Pothill,sc2007007,2007,54752.56086,conspecific,sc2007007-sc2007048
Pothill,sc2007014,2007,43664.62018,conspecific,sc2007014-sc2007016
Pothill,sc2007014,2007,71307.10356,conspecific,sc2007014-sc2007018
Pothill,sc2007014,2007,27169.76659,conspecific,sc2007014-sc2007020
Pothill,sc2007014,2007,77139.33352,conspecific,sc2007014-sc2007034
Pothill,sc2007014,2007,41917.67487,conspecific,sc2007014-sc2007044
Pothill,sc2007014,2007,45694.42868,conspecific,sc2007014-sc2007046
Pothill,sc2007014,2007,44356.57386,conspecific,sc2007014-sc2007048
Pothill,sc2007016,2007,29861.42554,conspecific,sc2007016-sc2007018
Pothill,sc2007016,2007,19003.65562,conspecific,sc2007016-sc2007020
Pothill,sc2007016,2007,59494.02222,conspecific,sc2007016-sc2007034
Pothill,sc2007016,2007,15240.32182,conspecific,sc2007016-sc2007044
Pothill,sc2007016,2007,17923.49676,conspecific,sc2007016-sc2007046
Pothill,sc2007016,2007,14655.98315,conspecific,sc2007016-sc2007048
Pothill,sc2007018,2007,44251.12834,conspecific,sc2007018-sc2007020
Pothill,sc2007018,2007,49275.89958,conspecific,sc2007018-sc2007034
Pothill,sc2007018,2007,42097.79578,conspecific,sc2007018-sc2007044
Pothill,sc2007018,2007,28001.44216,conspecific,sc2007018-sc2007046
Pothill,sc2007018,2007,40207.87859,conspecific,sc2007018-sc2007048
Pothill,sc2007020,2007,56830.48751,conspecific,sc2007020-sc2007034
Pothill,sc2007020,2007,25604.45112,conspecific,sc2007020-sc2007044
Pothill,sc2007020,2007,19052.78314,conspecific,sc2007020-sc2007046
Pothill,sc2007020,2007,26996.04055,conspecific,sc2007020-sc2007048
Pothill,sc2007034,2007,74507.07876,conspecific,sc2007034-sc2007044
Pothill,sc2007034,2007,42013.94243,conspecific,sc2007034-sc2007046
Pothill,sc2007034,2007,74146.81215,conspecific,sc2007034-sc2007048
Pothill,sc2007044,2007,32569.65977,conspecific,sc2007044-sc2007046
Pothill,sc2007044,2007,2609.961009,conspecific,sc2007044-sc2007048
Pothill,sc2007046,2007,32401.84662,conspecific,sc2007046-sc2007048
Pothill,sc2006001,2008,20731.12379,conspecific,sc2006001-sc2006002
Pothill,sc2006001,2008,24679.81606,conspecific,sc2006001-sc2006004
Pothill,sc2006001,2008,14917.7565,conspecific,sc2006001-sc2006036
Pothill,sc2006001,2008,27817.46537,conspecific,sc2006001-sc2007006
Pothill,sc2006001,2008,32456.72073,conspecific,sc2006001-sc2007007
Pothill,sc2006001,2008,13451.11918,conspecific,sc2006001-sc2007014
Pothill,sc2006001,2008,27187.62185,conspecific,sc2006001-sc2007016
Pothill,sc2006001,2008,38898.15205,conspecific,sc2006001-sc2007018
Pothill,sc2006001,2008,7402.948642,conspecific,sc2006001-sc2007020
Pothill,sc2006001,2008,29888.29142,conspecific,sc2006001-sc2007044
Pothill,sc2006001,2008,26730.78362,conspecific,sc2006001-sc2007046
Pothill,sc2006001,2008,34443.42061,conspecific,sc2006001-sc2007048
Pothill,sc2006002,2008,25062.88496,conspecific,sc2006002-sc2006004
Pothill,sc2006002,2008,14668.76589,conspecific,sc2006002-sc2006036
Pothill,sc2006002,2008,44579.84984,conspecific,sc2006002-sc2007006
Pothill,sc2006002,2008,50457.91397,conspecific,sc2006002-sc2007007
Pothill,sc2006002,2008,33268.56131,conspecific,sc2006002-sc2007014
Pothill,sc2006002,2008,11327.21627,conspecific,sc2006002-sc2007016
Pothill,sc2006002,2008,18559.88403,conspecific,sc2006002-sc2007018
Pothill,sc2006002,2008,13719.45373,conspecific,sc2006002-sc2007020
Pothill,sc2006002,2008,20651.21077,conspecific,sc2006002-sc2007044
Pothill,sc2006002,2008,9113.883864,conspecific,sc2006002-sc2007046
Pothill,sc2006002,2008,27713.22625,conspecific,sc2006002-sc2007048
Pothill,sc2006004,2008,33164.30579,conspecific,sc2006004-sc2006036
Pothill,sc2006004,2008,28892.89277,conspecific,sc2006004-sc2007006
Pothill,sc2006004,2008,35640.53034,conspecific,sc2006004-sc2007007
Pothill,sc2006004,2008,27371.52982,conspecific,sc2006004-sc2007014
Pothill,sc2006004,2008,19455.35895,conspecific,sc2006004-sc2007016
Pothill,sc2006004,2008,39913.7176,conspecific,sc2006004-sc2007018
Pothill,sc2006004,2008,20860.50945,conspecific,sc2006004-sc2007020
Pothill,sc2006004,2008,11883.78153,conspecific,sc2006004-sc2007044
Pothill,sc2006004,2008,34131.51055,conspecific,sc2006004-sc2007046
Pothill,sc2006004,2008,11720.242,conspecific,sc2006004-sc2007048
Pothill,sc2006036,2008,42728.29973,conspecific,sc2006036-sc2007006
Pothill,sc2006036,2008,47294.0419,conspecific,sc2006036-sc2007007
Pothill,sc2006036,2008,28026.75655,conspecific,sc2006036-sc2007014
Pothill,sc2006036,2008,25555.20093,conspecific,sc2006036-sc2007016
Pothill,sc2006036,2008,28515.63231,conspecific,sc2006036-sc2007018
Pothill,sc2006036,2008,12934.48558,conspecific,sc2006036-sc2007020
Pothill,sc2006036,2008,33095.91602,conspecific,sc2006036-sc2007044
Pothill,sc2006036,2008,15319.15964,conspecific,sc2006036-sc2007046
Pothill,sc2006036,2008,39528.34137,conspecific,sc2006036-sc2007048
Pothill,sc2007006,2008,6747.651762,conspecific,sc2007006-sc2007007
Pothill,sc2007006,2008,15859.7556,conspecific,sc2007006-sc2007014
Pothill,sc2007006,2008,45114.14381,conspecific,sc2007006-sc2007016
Pothill,sc2007006,2008,62898.47291,conspecific,sc2007006-sc2007018
Pothill,sc2007006,2008,31940.34925,conspecific,sc2007006-sc2007020
Pothill,sc2007006,2008,40528.79118,conspecific,sc2007006-sc2007044
Pothill,sc2007006,2008,52636.47088,conspecific,sc2007006-sc2007046
Pothill,sc2007006,2008,40030.16918,conspecific,sc2007006-sc2007048
Pothill,sc2007007,2008,19397.14638,conspecific,sc2007007-sc2007014
Pothill,sc2007007,2008,51605.29037,conspecific,sc2007007-sc2007016
Pothill,sc2007007,2008,68916.66494,conspecific,sc2007007-sc2007018
Pothill,sc2007007,2008,37388.89155,conspecific,sc2007007-sc2007020
Pothill,sc2007007,2008,47262.95507,conspecific,sc2007007-sc2007044
Pothill,sc2007007,2008,58198.22429,conspecific,sc2007007-sc2007046
Pothill,sc2007007,2008,46743.1203,conspecific,sc2007007-sc2007048
Pothill,sc2007014,2008,37312.43461,conspecific,sc2007014-sc2007016
Pothill,sc2007014,2008,51771.62513,conspecific,sc2007014-sc2007018
Pothill,sc2007014,2008,19572.60323,conspecific,sc2007014-sc2007020
Pothill,sc2007014,2008,36579.96899,conspecific,sc2007014-sc2007044
Pothill,sc2007014,2008,40033.71434,conspecific,sc2007014-sc2007046
Pothill,sc2007014,2008,38937.1749,conspecific,sc2007014-sc2007048
Pothill,sc2007016,2008,20631.18531,conspecific,sc2007016-sc2007018
Pothill,sc2007016,2008,19871.93368,conspecific,sc2007016-sc2007020
Pothill,sc2007016,2008,10756.75001,conspecific,sc2007016-sc2007044
Pothill,sc2007016,2008,18165.3238,conspecific,sc2007016-sc2007046
Pothill,sc2007016,2008,17874.17662,conspecific,sc2007016-sc2007048
Pothill,sc2007018,2008,32199.21635,conspecific,sc2007018-sc2007020
Pothill,sc2007018,2008,30875.6817,conspecific,sc2007018-sc2007044
Pothill,sc2007018,2008,13196.55788,conspecific,sc2007018-sc2007046
Pothill,sc2007018,2008,37550.84165,conspecific,sc2007018-sc2007048
Pothill,sc2007020,2008,23652.78742,conspecific,sc2007020-sc2007044
Pothill,sc2007020,2008,20812.13553,conspecific,sc2007020-sc2007046
Pothill,sc2007020,2008,29016.03877,conspecific,sc2007020-sc2007048
Pothill,sc2007044,2008,28615.80447,conspecific,sc2007044-sc2007046
Pothill,sc2007044,2008,7176.012937,conspecific,sc2007044-sc2007048
Pothill,sc2007046,2008,35790.08613,conspecific,sc2007046-sc2007048
Pothill,sc2006002,2009,25559.50703,conspecific,sc2006002-sc2006004
Pothill,sc2006002,2009,12293.83934,conspecific,sc2006002-sc2006036
Pothill,sc2006002,2009,32614.92383,conspecific,sc2006002-sc2007014
Pothill,sc2006002,2009,12928.6007,conspecific,sc2006002-sc2007016
Pothill,sc2006002,2009,34591.73187,conspecific,sc2006002-sc2007018
Pothill,sc2006002,2009,13474.02982,conspecific,sc2006002-sc2007020
Pothill,sc2006002,2009,48112.49181,conspecific,sc2006002-sc2007034
Pothill,sc2006002,2009,46566.73923,conspecific,sc2006002-sc2007044
Pothill,sc2006002,2009,8725.385291,conspecific,sc2006002-sc2007046
Pothill,sc2006002,2009,21995.22968,conspecific,sc2006002-sc2007048
Pothill,sc2006004,2009,14180.57028,conspecific,sc2006004-sc2006036
Pothill,sc2006004,2009,25379.09521,conspecific,sc2006004-sc2007014
Pothill,sc2006004,2009,21557.5554,conspecific,sc2006004-sc2007016
Pothill,sc2006004,2009,51208.64618,conspecific,sc2006004-sc2007018
Pothill,sc2006004,2009,22731.55564,conspecific,sc2006004-sc2007020
Pothill,sc2006004,2009,73537.18204,conspecific,sc2006004-sc2007034
Pothill,sc2006004,2009,43624.58598,conspecific,sc2006004-sc2007044
Pothill,sc2006004,2009,34086.37431,conspecific,sc2006004-sc2007046
Pothill,sc2006004,2009,19095.43753,conspecific,sc2006004-sc2007048
Pothill,sc2006036,2009,23401.97912,conspecific,sc2006036-sc2007014
Pothill,sc2006036,2009,15132.98978,conspecific,sc2006036-sc2007016
Pothill,sc2006036,2009,43801.04025,conspecific,sc2006036-sc2007018
Pothill,sc2006036,2009,10176.42504,conspecific,sc2006036-sc2007020
Pothill,sc2006036,2009,59586.24837,conspecific,sc2006036-sc2007034
Pothill,sc2006036,2009,46808.07312,conspecific,sc2006036-sc2007044
Pothill,sc2006036,2009,21015.86068,conspecific,sc2006036-sc2007046
Pothill,sc2006036,2009,19703.17127,conspecific,sc2006036-sc2007048
Pothill,sc2007014,2009,38507.34195,conspecific,sc2007014-sc2007016
Pothill,sc2007014,2009,66695.10699,conspecific,sc2007014-sc2007018
Pothill,sc2007014,2009,19681.72594,conspecific,sc2007014-sc2007020
Pothill,sc2007014,2009,71255.43492,conspecific,sc2007014-sc2007034
Pothill,sc2007014,2009,67990.57382,conspecific,sc2007014-sc2007044
Pothill,sc2007014,2009,40020.51398,conspecific,sc2007014-sc2007046
Pothill,sc2007014,2009,41366.89843,conspecific,sc2007014-sc2007048
Pothill,sc2007016,2009,29931.90644,conspecific,sc2007016-sc2007018
Pothill,sc2007016,2009,22858.98797,conspecific,sc2007016-sc2007020
Pothill,sc2007016,2009,57263.10921,conspecific,sc2007016-sc2007034
Pothill,sc2007016,2009,33901.58789,conspecific,sc2007016-sc2007044
Pothill,sc2007016,2009,17733.15809,conspecific,sc2007016-sc2007046
Pothill,sc2007016,2009,9609.061305,conspecific,sc2007016-sc2007048
Pothill,sc2007018,2009,48061.95846,conspecific,sc2007018-sc2007020
Pothill,sc2007018,2009,49484.41362,conspecific,sc2007018-sc2007034
Pothill,sc2007018,2009,35137.39019,conspecific,sc2007018-sc2007044
Pothill,sc2007018,2009,29734.02032,conspecific,sc2007018-sc2007046
Pothill,sc2007018,2009,33798.91042,conspecific,sc2007018-sc2007048
Pothill,sc2007020,2009,54263.64414,conspecific,sc2007020-sc2007034
Pothill,sc2007020,2009,56152.94776,conspecific,sc2007020-sc2007044
Pothill,sc2007020,2009,20347.73591,conspecific,sc2007020-sc2007046
Pothill,sc2007020,2009,29313.72887,conspecific,sc2007020-sc2007048
Pothill,sc2007034,2009,81991.69062,conspecific,sc2007034-sc2007044
Pothill,sc2007034,2009,40118.8474,conspecific,sc2007034-sc2007046
Pothill,sc2007034,2009,66602.39867,conspecific,sc2007034-sc2007048
Pothill,sc2007044,2009,48632.51073,conspecific,sc2007044-sc2007046
Pothill,sc2007044,2009,27127.59878,conspecific,sc2007044-sc2007048
Pothill,sc2007046,2009,27336.93616,conspecific,sc2007046-sc2007048
Pothill,sc2006002,2010,27788.94904,conspecific,sc2006002-sc2006004
Pothill,sc2006002,2010,15008.7506,conspecific,sc2006002-sc2006036
Pothill,sc2006002,2010,34531.5513,conspecific,sc2006002-sc2007018
Pothill,sc2006002,2010,13064.05294,conspecific,sc2006002-sc2007020
Pothill,sc2006002,2010,49591.25782,conspecific,sc2006002-sc2007034
Pothill,sc2006002,2010,37774.23552,conspecific,sc2006002-sc2007044
Pothill,sc2006002,2010,22702.17192,conspecific,sc2006002-sc2007046
Pothill,sc2006004,2010,13450.73889,conspecific,sc2006004-sc2006036
Pothill,sc2006004,2010,53202.22003,conspecific,sc2006004-sc2007018
Pothill,sc2006004,2010,22521.71515,conspecific,sc2006004-sc2007020
Pothill,sc2006004,2010,77301.56126,conspecific,sc2006004-sc2007034
Pothill,sc2006004,2010,37389.66584,conspecific,sc2006004-sc2007044
Pothill,sc2006004,2010,16475.87103,conspecific,sc2006004-sc2007046
Pothill,sc2006036,2010,45435.95503,conspecific,sc2006036-sc2007018
Pothill,sc2006036,2010,10075.12826,conspecific,sc2006036-sc2007020
Pothill,sc2006036,2010,64084.33863,conspecific,sc2006036-sc2007034
Pothill,sc2006036,2010,37982.68738,conspecific,sc2006036-sc2007044
Pothill,sc2006036,2010,16909.02644,conspecific,sc2006036-sc2007046
Pothill,sc2007018,2010,47449.78786,conspecific,sc2007018-sc2007020
Pothill,sc2007018,2010,48992.70715,conspecific,sc2007018-sc2007034
Pothill,sc2007018,2010,30271.77111,conspecific,sc2007018-sc2007044
Pothill,sc2007018,2010,38052.90599,conspecific,sc2007018-sc2007046
Pothill,sc2007020,2010,57504.15527,conspecific,sc2007020-sc2007034
Pothill,sc2007020,2010,45840.80157,conspecific,sc2007020-sc2007044
Pothill,sc2007020,2010,26090.1918,conspecific,sc2007020-sc2007046
Pothill,sc2007034,2010,75063.69198,conspecific,sc2007034-sc2007044
Pothill,sc2007034,2010,70038.2041,conspecific,sc2007034-sc2007046
Pothill,sc2007044,2010,21804.41017,conspecific,sc2007044-sc2007046
Pothill,sc2006036,2011,33457.55844,conspecific,sc2006036-sc2007014
Pothill,sc2006036,2011,18333.73009,conspecific,sc2006036-sc2007020
Pothill,sc2006036,2011,52504.63016,conspecific,sc2006036-sc2007034
Pothill,sc2006036,2011,56018.47322,conspecific,sc2006036-sc2007044
Pothill,sc2006036,2011,23681.23635,conspecific,sc2006036-sc2007046
Pothill,sc2007014,2011,28477.85509,conspecific,sc2007014-sc2007020
Pothill,sc2007014,2011,85545.13521,conspecific,sc2007014-sc2007034
Pothill,sc2007014,2011,60099.69297,conspecific,sc2007014-sc2007044
Pothill,sc2007014,2011,48199.64965,conspecific,sc2007014-sc2007046
Pothill,sc2007020,2011,61277.16546,conspecific,sc2007020-sc2007034
Pothill,sc2007020,2011,39582.12171,conspecific,sc2007020-sc2007044
Pothill,sc2007020,2011,20168.52251,conspecific,sc2007020-sc2007046
Pothill,sc2007034,2011,75656.24089,conspecific,sc2007034-sc2007044
Pothill,sc2007034,2011,43275.24018,conspecific,sc2007034-sc2007046
Pothill,sc2007044,2011,38672.37927,conspecific,sc2007044-sc2007046
Pothill,sc2006036,2012,24014.53769,conspecific,sc2006036-sc2007046
Topsails,sc2006022,2007,13500.37738,self,sc2006022-sc2006022
Topsails,sc2006022,2008,21370.5826,self,sc2006022-sc2006022
Topsails,sc2006022,2009,13422.36622,self,sc2006022-sc2006022
Topsails,sc2006022,2010,2568.314998,self,sc2006022-sc2006022
Topsails,sc2006026,2007,24599.10513,self,sc2006026-sc2006026
Topsails,sc2006026,2008,36696.68855,self,sc2006026-sc2006026
Topsails,sc2006026,2009,35824.05426,self,sc2006026-sc2006026
Topsails,sc2006026,2010,4725.170981,self,sc2006026-sc2006026
Topsails,sc2006057,2008,1395.91265,self,sc2006057-sc2006057
Topsails,sc2006057,2009,13444.60949,self,sc2006057-sc2006057
Topsails,sc2006057,2010,3259.833925,self,sc2006057-sc2006057
Topsails,sc2006076,2008,10673.19602,self,sc2006076-sc2006076
Topsails,sc2006079,2008,2365.370855,self,sc2006079-sc2006079
Topsails,sc2006080,2008,13198.04909,self,sc2006080-sc2006080
Topsails,sc2006080,2009,6505.493276,self,sc2006080-sc2006080
Topsails,sc2006082,2008,7779.078953,self,sc2006082-sc2006082
Topsails,sc2006082,2009,4524.914083,self,sc2006082-sc2006082
Topsails,sc2006085,2008,13249.06296,self,sc2006085-sc2006085
Topsails,sc2006085,2009,22618.50075,self,sc2006085-sc2006085
Topsails,sc2006085,2010,11066.63006,self,sc2006085-sc2006085
Topsails,sc2006085,2011,13420.29018,self,sc2006085-sc2006085
Topsails,sc2006085,2012,7261.643628,self,sc2006085-sc2006085
Topsails,sc2007004,2008,32039.07321,self,sc2007004-sc2007004
Topsails,sc2007010,2008,4955.642716,self,sc2007010-sc2007010
Topsails,sc2007010,2009,5805.251886,self,sc2007010-sc2007010
Topsails,sc2007010,2010,6237.810176,self,sc2007010-sc2007010
Topsails,sc2007010,2011,3763.221752,self,sc2007010-sc2007010
Topsails,sc2007051,2008,14013.39655,self,sc2007051-sc2007051
Topsails,sc2007051,2009,27378.36851,self,sc2007051-sc2007051
Topsails,sc2007051,2010,18720.86089,self,sc2007051-sc2007051
Topsails,sc2007054,2008,62.90935006,self,sc2007054-sc2007054
Topsails,sc2007054,2009,1122.656104,self,sc2007054-sc2007054
Topsails,sc2007054,2010,1542.139688,self,sc2007054-sc2007054
Topsails,sc2007054,2011,2861.019246,self,sc2007054-sc2007054
Topsails,sc2007096,2008,66502.22298,self,sc2007096-sc2007096
Topsails,sc2007096,2009,66558.49732,self,sc2007096-sc2007096
Topsails,sc2007096,2010,1004.832173,self,sc2007096-sc2007096
Topsails,sc2007096,2011,484.9235647,self,sc2007096-sc2007096
Topsails,sc2009002,2010,988.3273447,self,sc2009002-sc2009002
Topsails,sc2009004,2010,9337.933702,self,sc2009004-sc2009004
Topsails,sc2009005,2010,1829.437016,self,sc2009005-sc2009005
Topsails,sc2009005,2011,2765.497728,self,sc2009005-sc2009005
Topsails,sc2009011,2010,16926.00003,self,sc2009011-sc2009011
Topsails,sc2009011,2011,13616.30887,self,sc2009011-sc2009011
Topsails,sc2009011,2012,435.1222039,self,sc2009011-sc2009011
Topsails,sc2009012,2010,11530.04801,self,sc2009012-sc2009012
Topsails,sc2009012,2011,5426.255398,self,sc2009012-sc2009012
Topsails,sc2009012,2012,9228.658717,self,sc2009012-sc2009012
Topsails,sc2006022,2006,2658.219585,conspecific,sc2006022-sc2006026
Topsails,sc2006022,2007,9660.355548,conspecific,sc2006022-sc2006026
Topsails,sc2006022,2007,36121.66168,conspecific,sc2006022-sc2006057
Topsails,sc2006022,2007,46806.82867,conspecific,sc2006022-sc2006076
Topsails,sc2006022,2007,36596.08492,conspecific,sc2006022-sc2006079
Topsails,sc2006022,2007,2495.12428,conspecific,sc2006022-sc2006080
Topsails,sc2006022,2007,44001.31035,conspecific,sc2006022-sc2006082
Topsails,sc2006022,2007,27514.88875,conspecific,sc2006022-sc2006085
Topsails,sc2006022,2007,14614.60658,conspecific,sc2006022-sc2007002
Topsails,sc2006022,2007,5098.472511,conspecific,sc2006022-sc2007004
Topsails,sc2006022,2007,41393.99943,conspecific,sc2006022-sc2007010
Topsails,sc2006022,2007,39718.82952,conspecific,sc2006022-sc2007012
Topsails,sc2006022,2007,38624.75423,conspecific,sc2006022-sc2007049
Topsails,sc2006022,2007,9405.920927,conspecific,sc2006022-sc2007051
Topsails,sc2006022,2007,50146.64047,conspecific,sc2006022-sc2007054
Topsails,sc2006022,2007,39347.04514,conspecific,sc2006022-sc2007094
Topsails,sc2006022,2007,11631.67637,conspecific,sc2006022-sc2007096
Topsails,sc2006026,2007,44448.40387,conspecific,sc2006026-sc2006057
Topsails,sc2006026,2007,48853.4809,conspecific,sc2006026-sc2006076
Topsails,sc2006026,2007,46000.14962,conspecific,sc2006026-sc2006079
Topsails,sc2006026,2007,7643.38747,conspecific,sc2006026-sc2006080
Topsails,sc2006026,2007,46709.56347,conspecific,sc2006026-sc2006082
Topsails,sc2006026,2007,32554.65251,conspecific,sc2006026-sc2006085
Topsails,sc2006026,2007,20600.52769,conspecific,sc2006026-sc2007002
Topsails,sc2006026,2007,4627.550765,conspecific,sc2006026-sc2007004
Topsails,sc2006026,2007,42707.64152,conspecific,sc2006026-sc2007010
Topsails,sc2006026,2007,44052.92456,conspecific,sc2006026-sc2007012
Topsails,sc2006026,2007,37110.04833,conspecific,sc2006026-sc2007049
Topsails,sc2006026,2007,18820.75383,conspecific,sc2006026-sc2007051
Topsails,sc2006026,2007,44912.20542,conspecific,sc2006026-sc2007054
Topsails,sc2006026,2007,37668.76633,conspecific,sc2006026-sc2007094
Topsails,sc2006026,2007,16638.66883,conspecific,sc2006026-sc2007096
Topsails,sc2006057,2007,35953.02889,conspecific,sc2006057-sc2006076
Topsails,sc2006057,2007,12192.43324,conspecific,sc2006057-sc2006079
Topsails,sc2006057,2007,37221.95298,conspecific,sc2006057-sc2006080
Topsails,sc2006057,2007,31842.23878,conspecific,sc2006057-sc2006082
Topsails,sc2006057,2007,19703.11328,conspecific,sc2006057-sc2006085
Topsails,sc2006057,2007,24817.25434,conspecific,sc2006057-sc2007002
Topsails,sc2006057,2007,40701.04581,conspecific,sc2006057-sc2007004
Topsails,sc2006057,2007,35872.66034,conspecific,sc2006057-sc2007010
Topsails,sc2006057,2007,23230.79085,conspecific,sc2006057-sc2007012
Topsails,sc2006057,2007,44001.44074,conspecific,sc2006057-sc2007049
Topsails,sc2006057,2007,27188.30492,conspecific,sc2006057-sc2007051
Topsails,sc2006057,2007,63532.23498,conspecific,sc2006057-sc2007054
Topsails,sc2006057,2007,44899.52209,conspecific,sc2006057-sc2007094
Topsails,sc2006057,2007,41851.5679,conspecific,sc2006057-sc2007096
Topsails,sc2006076,2007,47771.27707,conspecific,sc2006076-sc2006079
Topsails,sc2006076,2007,45810.53128,conspecific,sc2006076-sc2006080
Topsails,sc2006076,2007,4124.508009,conspecific,sc2006076-sc2006082
Topsails,sc2006076,2007,21925.65242,conspecific,sc2006076-sc2006085
Topsails,sc2006076,2007,33224.727,conspecific,sc2006076-sc2007002
Topsails,sc2006076,2007,48197.80196,conspecific,sc2006076-sc2007004
Topsails,sc2006076,2007,6761.49833,conspecific,sc2006076-sc2007010
Topsails,sc2006076,2007,12722.44802,conspecific,sc2006076-sc2007012
Topsails,sc2006076,2007,18624.03779,conspecific,sc2006076-sc2007049
Topsails,sc2006076,2007,43685.046,conspecific,sc2006076-sc2007051
Topsails,sc2006076,2007,36519.05707,conspecific,sc2006076-sc2007054
Topsails,sc2006076,2007,19024.27035,conspecific,sc2006076-sc2007094
Topsails,sc2006076,2007,57934.16911,conspecific,sc2006076-sc2007096
Topsails,sc2006079,2007,38362.15774,conspecific,sc2006079-sc2006080
Topsails,sc2006079,2007,43646.81324,conspecific,sc2006079-sc2006082
Topsails,sc2006079,2007,29238.1562,conspecific,sc2006079-sc2006085
Topsails,sc2006079,2007,29551.30416,conspecific,sc2006079-sc2007002
Topsails,sc2006079,2007,41645.21418,conspecific,sc2006079-sc2007004
Topsails,sc2006079,2007,47044.08073,conspecific,sc2006079-sc2007010
Topsails,sc2006079,2007,35088.55733,conspecific,sc2006079-sc2007012
Topsails,sc2006079,2007,53820.69565,conspecific,sc2006079-sc2007049
Topsails,sc2006079,2007,27214.47703,conspecific,sc2006079-sc2007051
Topsails,sc2006079,2007,72606.38569,conspecific,sc2006079-sc2007054
Topsails,sc2006079,2007,54738.31575,conspecific,sc2006079-sc2007094
Topsails,sc2006079,2007,38874.3779,conspecific,sc2006079-sc2007096
Topsails,sc2006080,2007,43164.87855,conspecific,sc2006080-sc2006082
Topsails,sc2006080,2007,27268.95113,conspecific,sc2006080-sc2006085
Topsails,sc2006080,2007,14529.18153,conspecific,sc2006080-sc2007002
Topsails,sc2006080,2007,3480.586292,conspecific,sc2006080-sc2007004
Topsails,sc2006080,2007,40196.07814,conspecific,sc2006080-sc2007010
Topsails,sc2006080,2007,39324.82041,conspecific,sc2006080-sc2007012
Topsails,sc2006080,2007,36819.60628,conspecific,sc2006080-sc2007049
Topsails,sc2006080,2007,11178.39413,conspecific,sc2006080-sc2007051
Topsails,sc2006080,2007,47825.12649,conspecific,sc2006080-sc2007054
Topsails,sc2006080,2007,37515.6002,conspecific,sc2006080-sc2007094
