Herd,season_yr,season,ID1,ID2,distance,dyadID
Midridge,2013,calving,mr2012a03,mr2011a01,18928.3684,mr2011a01-mr2012a03
Midridge,2013,calving,mr2012a03,mr2011a04,29072.19783,mr2011a04-mr2012a03
Midridge,2013,calving,mr2012a03,mr2012a01,45819.6604,mr2012a01-mr2012a03
Midridge,2013,calving,mr2012a03,mr2012a02,46011.37085,mr2012a02-mr2012a03
Midridge,2013,calving,mr2012a03,mr2012a05,10277.28767,mr2012a03-mr2012a05
Midridge,2013,calving,mr2012a03,mr2012a06,17307.72898,mr2012a03-mr2012a06
Midridge,2013,calving,mr2012a03,mr2013a15,102193.758,mr2012a03-mr2013a15
Midridge,2013,calving,mr2012a05,mr2009a03,21443.43271,mr2009a03-mr2012a05
Midridge,2013,calving,mr2012a05,mr2009a06,18088.15066,mr2009a06-mr2012a05
Midridge,2013,calving,mr2012a05,mr2009a09,11876.42312,mr2009a09-mr2012a05
Midridge,2013,calving,mr2012a05,mr2009a10,12054.94666,mr2009a10-mr2012a05
Midridge,2013,calving,mr2012a05,mr2009a25,13071.12722,mr2009a25-mr2012a05
Midridge,2013,calving,mr2012a05,mr2009a31,5708.061222,mr2009a31-mr2012a05
Midridge,2013,calving,mr2012a05,mr2011a01,15436.02896,mr2011a01-mr2012a05
Midridge,2013,calving,mr2012a05,mr2011a04,23818.05506,mr2011a04-mr2012a05
Midridge,2013,calving,mr2012a05,mr2012a01,39614.3782,mr2012a01-mr2012a05
Midridge,2013,calving,mr2012a05,mr2012a02,39986.89882,mr2012a02-mr2012a05
Midridge,2013,calving,mr2012a05,mr2012a03,10277.28767,mr2012a03-mr2012a05
Midridge,2013,calving,mr2012a05,mr2012a06,22303.29259,mr2012a05-mr2012a06
Midridge,2013,calving,mr2012a05,mr2013a15,92875.95494,mr2012a05-mr2013a15
Midridge,2013,calving,mr2012a06,mr2009a03,8910.172308,mr2009a03-mr2012a06
Midridge,2013,calving,mr2012a06,mr2009a06,17987.89067,mr2009a06-mr2012a06
Midridge,2013,calving,mr2012a06,mr2009a09,22277.27143,mr2009a09-mr2012a06
Midridge,2013,calving,mr2012a06,mr2009a10,12295.78234,mr2009a10-mr2012a06
Midridge,2013,calving,mr2012a06,mr2009a25,15508.11674,mr2009a25-mr2012a06
Midridge,2013,calving,mr2012a06,mr2009a31,19372.75648,mr2009a31-mr2012a06
Midridge,2013,calving,mr2012a06,mr2011a01,15519.89255,mr2011a01-mr2012a06
Midridge,2013,calving,mr2012a06,mr2011a04,23809.67242,mr2011a04-mr2012a06
Midridge,2013,calving,mr2012a06,mr2012a01,39325.95459,mr2012a01-mr2012a06
Midridge,2013,calving,mr2012a06,mr2012a02,39149.85822,mr2012a02-mr2012a06
Midridge,2013,calving,mr2012a06,mr2012a03,17307.72898,mr2012a03-mr2012a06
Midridge,2013,calving,mr2012a06,mr2012a05,22303.29259,mr2012a05-mr2012a06
Midridge,2013,calving,mr2012a06,mr2013a15,101040.8736,mr2012a06-mr2013a15
Midridge,2013,calving,mr2013a15,mr2009a03,107565.6451,mr2009a03-mr2013a15
Midridge,2013,calving,mr2013a15,mr2009a06,109733.6446,mr2009a06-mr2013a15
Midridge,2013,calving,mr2013a15,mr2009a09,82893.95287,mr2009a09-mr2013a15
Midridge,2013,calving,mr2013a15,mr2009a10,100914.514,mr2009a10-mr2013a15
Midridge,2013,calving,mr2013a15,mr2009a25,104191.1483,mr2009a25-mr2013a15
Midridge,2013,calving,mr2013a15,mr2009a31,89525.08773,mr2009a31-mr2013a15
Midridge,2013,calving,mr2013a15,mr2011a01,86488.55049,mr2011a01-mr2013a15
Midridge,2013,calving,mr2013a15,mr2011a04,77231.99677,mr2011a04-mr2013a15
Midridge,2013,calving,mr2013a15,mr2012a01,63059.74923,mr2012a01-mr2013a15
Midridge,2013,calving,mr2013a15,mr2012a02,63557.13863,mr2012a02-mr2013a15
Midridge,2013,calving,mr2013a15,mr2012a03,102193.758,mr2012a03-mr2013a15
Midridge,2013,calving,mr2013a15,mr2012a05,92875.95494,mr2012a05-mr2013a15
Midridge,2013,calving,mr2013a15,mr2012a06,101040.8736,mr2012a06-mr2013a15
Pothill,2006,calving,sc2006001,sc2006002,22878.09513,sc2006001-sc2006002
Pothill,2006,calving,sc2006001,sc2006004,11525.7311,sc2006001-sc2006004
Pothill,2006,calving,sc2006001,sc2006006,11383.17094,sc2006001-sc2006006
Pothill,2006,calving,sc2006002,sc2006001,22878.09513,sc2006001-sc2006002
Pothill,2006,calving,sc2006002,sc2006004,24956.82022,sc2006002-sc2006004
Pothill,2006,calving,sc2006002,sc2006006,30438.22914,sc2006002-sc2006006
Pothill,2006,calving,sc2006004,sc2006001,11525.7311,sc2006001-sc2006004
Pothill,2006,calving,sc2006004,sc2006002,24956.82022,sc2006002-sc2006004
Pothill,2006,calving,sc2006004,sc2006006,6948.730796,sc2006004-sc2006006
Pothill,2006,calving,sc2006006,sc2006001,11383.17094,sc2006001-sc2006006
Pothill,2006,calving,sc2006006,sc2006002,30438.22914,sc2006002-sc2006006
Pothill,2006,calving,sc2006006,sc2006004,6948.730796,sc2006004-sc2006006
Pothill,2007,calving,sc2006001,sc2006002,20998.99632,sc2006001-sc2006002
Pothill,2007,calving,sc2006001,sc2006004,23087.98326,sc2006001-sc2006004
Pothill,2007,calving,sc2006001,sc2006036,18959.98355,sc2006001-sc2006036
Pothill,2007,calving,sc2006001,sc2007006,26038.22963,sc2006001-sc2007006
Pothill,2007,calving,sc2006001,sc2007007,28547.4934,sc2006001-sc2007007
Pothill,2007,calving,sc2006001,sc2007014,12736.86761,sc2006001-sc2007014
Pothill,2007,calving,sc2006001,sc2007016,32233.95839,sc2006001-sc2007016
Pothill,2007,calving,sc2006001,sc2007018,58833.65451,sc2006001-sc2007018
Pothill,2007,calving,sc2006001,sc2007020,14584.28245,sc2006001-sc2007020
Pothill,2007,calving,sc2006001,sc2007034,66156.00572,sc2006001-sc2007034
Pothill,2007,calving,sc2006001,sc2007044,33662.8351,sc2006001-sc2007044
Pothill,2007,calving,sc2006001,sc2007046,32959.24018,sc2006001-sc2007046
Pothill,2007,calving,sc2006001,sc2007048,35799.08715,sc2006001-sc2007048
Pothill,2007,calving,sc2006002,sc2006001,20998.99632,sc2006001-sc2006002
Pothill,2007,calving,sc2006002,sc2006004,20066.62546,sc2006002-sc2006004
Pothill,2007,calving,sc2006002,sc2006036,15091.69535,sc2006002-sc2006036
Pothill,2007,calving,sc2006002,sc2007006,10294.71213,sc2006002-sc2007006
Pothill,2007,calving,sc2006002,sc2007007,20143.19884,sc2006002-sc2007007
Pothill,2007,calving,sc2006002,sc2007014,16931.24039,sc2006002-sc2007014
Pothill,2007,calving,sc2006002,sc2007016,40116.59065,sc2006002-sc2007016
Pothill,2007,calving,sc2006002,sc2007018,69886.30385,sc2006002-sc2007018
Pothill,2007,calving,sc2006002,sc2007020,30075.99484,sc2006002-sc2007020
Pothill,2007,calving,sc2006002,sc2007034,86128.42504,sc2006002-sc2007034
Pothill,2007,calving,sc2006002,sc2007044,32620.45346,sc2006002-sc2007044
Pothill,2007,calving,sc2006002,sc2007046,48657.06915,sc2006002-sc2007046
Pothill,2007,calving,sc2006002,sc2007048,35230.29246,sc2006002-sc2007048
Pothill,2007,calving,sc2006004,sc2006001,23087.98326,sc2006001-sc2006004
Pothill,2007,calving,sc2006004,sc2006002,20066.62546,sc2006002-sc2006004
Pothill,2007,calving,sc2006004,sc2006036,5480.831598,sc2006004-sc2006036
Pothill,2007,calving,sc2006004,sc2007006,30344.92406,sc2006004-sc2007006
Pothill,2007,calving,sc2006004,sc2007007,39347.48859,sc2006004-sc2007007
Pothill,2007,calving,sc2006004,sc2007014,29551.78389,sc2006004-sc2007014
Pothill,2007,calving,sc2006004,sc2007016,21419.17213,sc2006004-sc2007016
Pothill,2007,calving,sc2006004,sc2007018,51148.3574,sc2006004-sc2007018
Pothill,2007,calving,sc2006004,sc2007020,20296.08337,sc2006004-sc2007020
Pothill,2007,calving,sc2006004,sc2007034,75666.6356,sc2006004-sc2007034
Pothill,2007,calving,sc2006004,sc2007044,12824.73836,sc2006004-sc2007044
Pothill,2007,calving,sc2006004,sc2007046,34445.69561,sc2006004-sc2007046
Pothill,2007,calving,sc2006004,sc2007048,15410.07134,sc2006004-sc2007048
Pothill,2007,calving,sc2006036,sc2006001,18959.98355,sc2006001-sc2006036
Pothill,2007,calving,sc2006036,sc2006002,15091.69535,sc2006002-sc2006036
Pothill,2007,calving,sc2006036,sc2006004,5480.831598,sc2006004-sc2006036
Pothill,2007,calving,sc2006036,sc2007006,25262.00775,sc2006036-sc2007006
Pothill,2007,calving,sc2006036,sc2007007,33951.71655,sc2006036-sc2007007
Pothill,2007,calving,sc2006036,sc2007014,24221.96543,sc2006036-sc2007014
Pothill,2007,calving,sc2006036,sc2007016,25241.19786,sc2006036-sc2007016
Pothill,2007,calving,sc2006036,sc2007018,55098.84803,sc2006036-sc2007018
Pothill,2007,calving,sc2006036,sc2007020,19610.56169,sc2006036-sc2007020
Pothill,2007,calving,sc2006036,sc2007034,76230.65893,sc2006036-sc2007034
Pothill,2007,calving,sc2006036,sc2007044,18283.0846,sc2006036-sc2007044
Pothill,2007,calving,sc2006036,sc2007046,36073.71373,sc2006036-sc2007046
Pothill,2007,calving,sc2006036,sc2007048,20854.79867,sc2006036-sc2007048
Pothill,2007,calving,sc2007006,sc2006001,26038.22963,sc2006001-sc2007006
Pothill,2007,calving,sc2007006,sc2006002,10294.71213,sc2006002-sc2007006
Pothill,2007,calving,sc2007006,sc2006004,30344.92406,sc2006004-sc2007006
Pothill,2007,calving,sc2007006,sc2006036,25262.00775,sc2006036-sc2007006
Pothill,2007,calving,sc2007006,sc2007007,11022.66954,sc2007006-sc2007007
Pothill,2007,calving,sc2007006,sc2007014,16589.18158,sc2007006-sc2007014
Pothill,2007,calving,sc2007006,sc2007016,49951.54935,sc2007006-sc2007016
Pothill,2007,calving,sc2007006,sc2007018,79538.34418,sc2007006-sc2007018
Pothill,2007,calving,sc2007006,sc2007020,37946.36132,sc2007006-sc2007020
Pothill,2007,calving,sc2007006,sc2007034,92187.66114,sc2007006-sc2007034
Pothill,2007,calving,sc2007006,sc2007044,42910.88773,sc2007006-sc2007044
Pothill,2007,calving,sc2007006,sc2007046,56950.12631,sc2007006-sc2007046
Pothill,2007,calving,sc2007006,sc2007048,45520.45106,sc2007006-sc2007048
Pothill,2007,calving,sc2007007,sc2006001,28547.4934,sc2006001-sc2007007
Pothill,2007,calving,sc2007007,sc2006002,20143.19884,sc2006002-sc2007007
Pothill,2007,calving,sc2007007,sc2006004,39347.48859,sc2006004-sc2007007
Pothill,2007,calving,sc2007007,sc2006036,33951.71655,sc2006036-sc2007007
Pothill,2007,calving,sc2007007,sc2007006,11022.66954,sc2007006-sc2007007
Pothill,2007,calving,sc2007007,sc2007014,16084.13014,sc2007007-sc2007014
Pothill,2007,calving,sc2007007,sc2007016,57187.61784,sc2007007-sc2007016
Pothill,2007,calving,sc2007007,sc2007018,86001.77486,sc2007007-sc2007018
Pothill,2007,calving,sc2007007,sc2007020,42487.03011,sc2007007-sc2007020
Pothill,2007,calving,sc2007007,sc2007034,92930.92779,sc2007007-sc2007034
Pothill,2007,calving,sc2007007,sc2007044,52157.33546,sc2007007-sc2007044
Pothill,2007,calving,sc2007007,sc2007046,61365.46895,sc2007007-sc2007046
Pothill,2007,calving,sc2007007,sc2007048,54752.56086,sc2007007-sc2007048
Pothill,2007,calving,sc2007014,sc2006001,12736.86761,sc2006001-sc2007014
Pothill,2007,calving,sc2007014,sc2006002,16931.24039,sc2006002-sc2007014
Pothill,2007,calving,sc2007014,sc2006004,29551.78389,sc2006004-sc2007014
Pothill,2007,calving,sc2007014,sc2006036,24221.96543,sc2006036-sc2007014
Pothill,2007,calving,sc2007014,sc2007006,16589.18158,sc2007006-sc2007014
Pothill,2007,calving,sc2007014,sc2007007,16084.13014,sc2007007-sc2007014
Pothill,2007,calving,sc2007014,sc2007016,43664.62018,sc2007014-sc2007016
Pothill,2007,calving,sc2007014,sc2007018,71307.10356,sc2007014-sc2007018
Pothill,2007,calving,sc2007014,sc2007020,27169.76659,sc2007014-sc2007020
Pothill,2007,calving,sc2007014,sc2007034,77139.33352,sc2007014-sc2007034
Pothill,2007,calving,sc2007014,sc2007044,41917.67487,sc2007014-sc2007044
Pothill,2007,calving,sc2007014,sc2007046,45694.42868,sc2007014-sc2007046
Pothill,2007,calving,sc2007014,sc2007048,44356.57386,sc2007014-sc2007048
Pothill,2007,calving,sc2007016,sc2006001,32233.95839,sc2006001-sc2007016
Pothill,2007,calving,sc2007016,sc2006002,40116.59065,sc2006002-sc2007016
Pothill,2007,calving,sc2007016,sc2006004,21419.17213,sc2006004-sc2007016
Pothill,2007,calving,sc2007016,sc2006036,25241.19786,sc2006036-sc2007016
Pothill,2007,calving,sc2007016,sc2007006,49951.54935,sc2007006-sc2007016
Pothill,2007,calving,sc2007016,sc2007007,57187.61784,sc2007007-sc2007016
Pothill,2007,calving,sc2007016,sc2007014,43664.62018,sc2007014-sc2007016
Pothill,2007,calving,sc2007016,sc2007018,29861.42554,sc2007016-sc2007018
Pothill,2007,calving,sc2007016,sc2007020,19003.65562,sc2007016-sc2007020
Pothill,2007,calving,sc2007016,sc2007034,59494.02222,sc2007016-sc2007034
Pothill,2007,calving,sc2007016,sc2007044,15240.32182,sc2007016-sc2007044
Pothill,2007,calving,sc2007016,sc2007046,17923.49676,sc2007016-sc2007046
Pothill,2007,calving,sc2007016,sc2007048,14655.98315,sc2007016-sc2007048
Pothill,2007,calving,sc2007018,sc2006001,58833.65451,sc2006001-sc2007018
Pothill,2007,calving,sc2007018,sc2006002,69886.30385,sc2006002-sc2007018
Pothill,2007,calving,sc2007018,sc2006004,51148.3574,sc2006004-sc2007018
Pothill,2007,calving,sc2007018,sc2006036,55098.84803,sc2006036-sc2007018
Pothill,2007,calving,sc2007018,sc2007006,79538.34418,sc2007006-sc2007018
Pothill,2007,calving,sc2007018,sc2007007,86001.77486,sc2007007-sc2007018
Pothill,2007,calving,sc2007018,sc2007014,71307.10356,sc2007014-sc2007018
Pothill,2007,calving,sc2007018,sc2007016,29861.42554,sc2007016-sc2007018
Pothill,2007,calving,sc2007018,sc2007020,44251.12834,sc2007018-sc2007020
Pothill,2007,calving,sc2007018,sc2007034,49275.89958,sc2007018-sc2007034
Pothill,2007,calving,sc2007018,sc2007044,42097.79578,sc2007018-sc2007044
Pothill,2007,calving,sc2007018,sc2007046,28001.44216,sc2007018-sc2007046
Pothill,2007,calving,sc2007018,sc2007048,40207.87859,sc2007018-sc2007048
Pothill,2007,calving,sc2007020,sc2006001,14584.28245,sc2006001-sc2007020
Pothill,2007,calving,sc2007020,sc2006002,30075.99484,sc2006002-sc2007020
Pothill,2007,calving,sc2007020,sc2006004,20296.08337,sc2006004-sc2007020
Pothill,2007,calving,sc2007020,sc2006036,19610.56169,sc2006036-sc2007020
Pothill,2007,calving,sc2007020,sc2007006,37946.36132,sc2007006-sc2007020
Pothill,2007,calving,sc2007020,sc2007007,42487.03011,sc2007007-sc2007020
Pothill,2007,calving,sc2007020,sc2007014,27169.76659,sc2007014-sc2007020
Pothill,2007,calving,sc2007020,sc2007016,19003.65562,sc2007016-sc2007020
Pothill,2007,calving,sc2007020,sc2007018,44251.12834,sc2007018-sc2007020
Pothill,2007,calving,sc2007020,sc2007034,56830.48751,sc2007020-sc2007034
Pothill,2007,calving,sc2007020,sc2007044,25604.45112,sc2007020-sc2007044
Pothill,2007,calving,sc2007020,sc2007046,19052.78314,sc2007020-sc2007046
Pothill,2007,calving,sc2007020,sc2007048,26996.04055,sc2007020-sc2007048
Pothill,2007,calving,sc2007034,sc2006001,66156.00572,sc2006001-sc2007034
Pothill,2007,calving,sc2007034,sc2006002,86128.42504,sc2006002-sc2007034
Pothill,2007,calving,sc2007034,sc2006004,75666.6356,sc2006004-sc2007034
Pothill,2007,calving,sc2007034,sc2006036,76230.65893,sc2006036-sc2007034
Pothill,2007,calving,sc2007034,sc2007006,92187.66114,sc2007006-sc2007034
Pothill,2007,calving,sc2007034,sc2007007,92930.92779,sc2007007-sc2007034
Pothill,2007,calving,sc2007034,sc2007014,77139.33352,sc2007014-sc2007034
Pothill,2007,calving,sc2007034,sc2007016,59494.02222,sc2007016-sc2007034
Pothill,2007,calving,sc2007034,sc2007018,49275.89958,sc2007018-sc2007034
Pothill,2007,calving,sc2007034,sc2007020,56830.48751,sc2007020-sc2007034
Pothill,2007,calving,sc2007034,sc2007044,74507.07876,sc2007034-sc2007044
Pothill,2007,calving,sc2007034,sc2007046,42013.94243,sc2007034-sc2007046
Pothill,2007,calving,sc2007034,sc2007048,74146.81215,sc2007034-sc2007048
Pothill,2007,calving,sc2007044,sc2006001,33662.8351,sc2006001-sc2007044
Pothill,2007,calving,sc2007044,sc2006002,32620.45346,sc2006002-sc2007044
Pothill,2007,calving,sc2007044,sc2006004,12824.73836,sc2006004-sc2007044
Pothill,2007,calving,sc2007044,sc2006036,18283.0846,sc2006036-sc2007044
Pothill,2007,calving,sc2007044,sc2007006,42910.88773,sc2007006-sc2007044
Pothill,2007,calving,sc2007044,sc2007007,52157.33546,sc2007007-sc2007044
Pothill,2007,calving,sc2007044,sc2007014,41917.67487,sc2007014-sc2007044
Pothill,2007,calving,sc2007044,sc2007016,15240.32182,sc2007016-sc2007044
Pothill,2007,calving,sc2007044,sc2007018,42097.79578,sc2007018-sc2007044
Pothill,2007,calving,sc2007044,sc2007020,25604.45112,sc2007020-sc2007044
Pothill,2007,calving,sc2007044,sc2007034,74507.07876,sc2007034-sc2007044
Pothill,2007,calving,sc2007044,sc2007046,32569.65977,sc2007044-sc2007046
Pothill,2007,calving,sc2007044,sc2007048,2609.961009,sc2007044-sc2007048
Pothill,2007,calving,sc2007046,sc2006001,32959.24018,sc2006001-sc2007046
Pothill,2007,calving,sc2007046,sc2006002,48657.06915,sc2006002-sc2007046
Pothill,2007,calving,sc2007046,sc2006004,34445.69561,sc2006004-sc2007046
Pothill,2007,calving,sc2007046,sc2006036,36073.71373,sc2006036-sc2007046
Pothill,2007,calving,sc2007046,sc2007006,56950.12631,sc2007006-sc2007046
Pothill,2007,calving,sc2007046,sc2007007,61365.46895,sc2007007-sc2007046
Pothill,2007,calving,sc2007046,sc2007014,45694.42868,sc2007014-sc2007046
Pothill,2007,calving,sc2007046,sc2007016,17923.49676,sc2007016-sc2007046
Pothill,2007,calving,sc2007046,sc2007018,28001.44216,sc2007018-sc2007046
Pothill,2007,calving,sc2007046,sc2007020,19052.78314,sc2007020-sc2007046
Pothill,2007,calving,sc2007046,sc2007034,42013.94243,sc2007034-sc2007046
Pothill,2007,calving,sc2007046,sc2007044,32569.65977,sc2007044-sc2007046
Pothill,2007,calving,sc2007046,sc2007048,32401.84662,sc2007046-sc2007048
Pothill,2007,calving,sc2007048,sc2006001,35799.08715,sc2006001-sc2007048
Pothill,2007,calving,sc2007048,sc2006002,35230.29246,sc2006002-sc2007048
Pothill,2007,calving,sc2007048,sc2006004,15410.07134,sc2006004-sc2007048
Pothill,2007,calving,sc2007048,sc2006036,20854.79867,sc2006036-sc2007048
Pothill,2007,calving,sc2007048,sc2007006,45520.45106,sc2007006-sc2007048
Pothill,2007,calving,sc2007048,sc2007007,54752.56086,sc2007007-sc2007048
Pothill,2007,calving,sc2007048,sc2007014,44356.57386,sc2007014-sc2007048
Pothill,2007,calving,sc2007048,sc2007016,14655.98315,sc2007016-sc2007048
Pothill,2007,calving,sc2007048,sc2007018,40207.87859,sc2007018-sc2007048
Pothill,2007,calving,sc2007048,sc2007020,26996.04055,sc2007020-sc2007048
Pothill,2007,calving,sc2007048,sc2007034,74146.81215,sc2007034-sc2007048
Pothill,2007,calving,sc2007048,sc2007044,2609.961009,sc2007044-sc2007048
Pothill,2007,calving,sc2007048,sc2007046,32401.84662,sc2007046-sc2007048
Pothill,2008,calving,sc2006001,sc2006002,20731.12379,sc2006001-sc2006002
Pothill,2008,calving,sc2006001,sc2006004,24679.81606,sc2006001-sc2006004
Pothill,2008,calving,sc2006001,sc2006036,14917.7565,sc2006001-sc2006036
Pothill,2008,calving,sc2006001,sc2007006,27817.46537,sc2006001-sc2007006
Pothill,2008,calving,sc2006001,sc2007007,32456.72073,sc2006001-sc2007007
Pothill,2008,calving,sc2006001,sc2007014,13451.11918,sc2006001-sc2007014
Pothill,2008,calving,sc2006001,sc2007016,27187.62185,sc2006001-sc2007016
Pothill,2008,calving,sc2006001,sc2007018,38898.15205,sc2006001-sc2007018
Pothill,2008,calving,sc2006001,sc2007020,7402.948642,sc2006001-sc2007020
Pothill,2008,calving,sc2006001,sc2007044,29888.29142,sc2006001-sc2007044
Pothill,2008,calving,sc2006001,sc2007046,26730.78362,sc2006001-sc2007046
Pothill,2008,calving,sc2006001,sc2007048,34443.42061,sc2006001-sc2007048
Pothill,2008,calving,sc2006002,sc2006001,20731.12379,sc2006001-sc2006002
Pothill,2008,calving,sc2006002,sc2006004,25062.88496,sc2006002-sc2006004
Pothill,2008,calving,sc2006002,sc2006036,14668.76589,sc2006002-sc2006036
Pothill,2008,calving,sc2006002,sc2007006,44579.84984,sc2006002-sc2007006
Pothill,2008,calving,sc2006002,sc2007007,50457.91397,sc2006002-sc2007007
Pothill,2008,calving,sc2006002,sc2007014,33268.56131,sc2006002-sc2007014
Pothill,2008,calving,sc2006002,sc2007016,11327.21627,sc2006002-sc2007016
Pothill,2008,calving,sc2006002,sc2007018,18559.88403,sc2006002-sc2007018
Pothill,2008,calving,sc2006002,sc2007020,13719.45373,sc2006002-sc2007020
Pothill,2008,calving,sc2006002,sc2007044,20651.21077,sc2006002-sc2007044
Pothill,2008,calving,sc2006002,sc2007046,9113.883864,sc2006002-sc2007046
Pothill,2008,calving,sc2006002,sc2007048,27713.22625,sc2006002-sc2007048
Pothill,2008,calving,sc2006004,sc2006001,24679.81606,sc2006001-sc2006004
Pothill,2008,calving,sc2006004,sc2006002,25062.88496,sc2006002-sc2006004
Pothill,2008,calving,sc2006004,sc2006036,33164.30579,sc2006004-sc2006036
Pothill,2008,calving,sc2006004,sc2007006,28892.89277,sc2006004-sc2007006
Pothill,2008,calving,sc2006004,sc2007007,35640.53034,sc2006004-sc2007007
Pothill,2008,calving,sc2006004,sc2007014,27371.52982,sc2006004-sc2007014
Pothill,2008,calving,sc2006004,sc2007016,19455.35895,sc2006004-sc2007016
Pothill,2008,calving,sc2006004,sc2007018,39913.7176,sc2006004-sc2007018
Pothill,2008,calving,sc2006004,sc2007020,20860.50945,sc2006004-sc2007020
Pothill,2008,calving,sc2006004,sc2007044,11883.78153,sc2006004-sc2007044
Pothill,2008,calving,sc2006004,sc2007046,34131.51055,sc2006004-sc2007046
Pothill,2008,calving,sc2006004,sc2007048,11720.242,sc2006004-sc2007048
Pothill,2008,calving,sc2006036,sc2006001,14917.7565,sc2006001-sc2006036
Pothill,2008,calving,sc2006036,sc2006002,14668.76589,sc2006002-sc2006036
Pothill,2008,calving,sc2006036,sc2006004,33164.30579,sc2006004-sc2006036
Pothill,2008,calving,sc2006036,sc2007006,42728.29973,sc2006036-sc2007006
Pothill,2008,calving,sc2006036,sc2007007,47294.0419,sc2006036-sc2007007
Pothill,2008,calving,sc2006036,sc2007014,28026.75655,sc2006036-sc2007014
Pothill,2008,calving,sc2006036,sc2007016,25555.20093,sc2006036-sc2007016
Pothill,2008,calving,sc2006036,sc2007018,28515.63231,sc2006036-sc2007018
Pothill,2008,calving,sc2006036,sc2007020,12934.48558,sc2006036-sc2007020
Pothill,2008,calving,sc2006036,sc2007044,33095.91602,sc2006036-sc2007044
Pothill,2008,calving,sc2006036,sc2007046,15319.15964,sc2006036-sc2007046
Pothill,2008,calving,sc2006036,sc2007048,39528.34137,sc2006036-sc2007048
Pothill,2008,calving,sc2007006,sc2006001,27817.46537,sc2006001-sc2007006
Pothill,2008,calving,sc2007006,sc2006002,44579.84984,sc2006002-sc2007006
Pothill,2008,calving,sc2007006,sc2006004,28892.89277,sc2006004-sc2007006
Pothill,2008,calving,sc2007006,sc2006036,42728.29973,sc2006036-sc2007006
Pothill,2008,calving,sc2007006,sc2007007,6747.651762,sc2007006-sc2007007
Pothill,2008,calving,sc2007006,sc2007014,15859.7556,sc2007006-sc2007014
Pothill,2008,calving,sc2007006,sc2007016,45114.14381,sc2007006-sc2007016
Pothill,2008,calving,sc2007006,sc2007018,62898.47291,sc2007006-sc2007018
Pothill,2008,calving,sc2007006,sc2007020,31940.34925,sc2007006-sc2007020
Pothill,2008,calving,sc2007006,sc2007044,40528.79118,sc2007006-sc2007044
Pothill,2008,calving,sc2007006,sc2007046,52636.47088,sc2007006-sc2007046
Pothill,2008,calving,sc2007006,sc2007048,40030.16918,sc2007006-sc2007048
Pothill,2008,calving,sc2007007,sc2006001,32456.72073,sc2006001-sc2007007
Pothill,2008,calving,sc2007007,sc2006002,50457.91397,sc2006002-sc2007007
Pothill,2008,calving,sc2007007,sc2006004,35640.53034,sc2006004-sc2007007
Pothill,2008,calving,sc2007007,sc2006036,47294.0419,sc2006036-sc2007007
Pothill,2008,calving,sc2007007,sc2007006,6747.651762,sc2007006-sc2007007
Pothill,2008,calving,sc2007007,sc2007014,19397.14638,sc2007007-sc2007014
Pothill,2008,calving,sc2007007,sc2007016,51605.29037,sc2007007-sc2007016
Pothill,2008,calving,sc2007007,sc2007018,68916.66494,sc2007007-sc2007018
Pothill,2008,calving,sc2007007,sc2007020,37388.89155,sc2007007-sc2007020
Pothill,2008,calving,sc2007007,sc2007044,47262.95507,sc2007007-sc2007044
Pothill,2008,calving,sc2007007,sc2007046,58198.22429,sc2007007-sc2007046
Pothill,2008,calving,sc2007007,sc2007048,46743.1203,sc2007007-sc2007048
Pothill,2008,calving,sc2007014,sc2006001,13451.11918,sc2006001-sc2007014
Pothill,2008,calving,sc2007014,sc2006002,33268.56131,sc2006002-sc2007014
Pothill,2008,calving,sc2007014,sc2006004,27371.52982,sc2006004-sc2007014
Pothill,2008,calving,sc2007014,sc2006036,28026.75655,sc2006036-sc2007014
Pothill,2008,calving,sc2007014,sc2007006,15859.7556,sc2007006-sc2007014
Pothill,2008,calving,sc2007014,sc2007007,19397.14638,sc2007007-sc2007014
Pothill,2008,calving,sc2007014,sc2007016,37312.43461,sc2007014-sc2007016
Pothill,2008,calving,sc2007014,sc2007018,51771.62513,sc2007014-sc2007018
Pothill,2008,calving,sc2007014,sc2007020,19572.60323,sc2007014-sc2007020
Pothill,2008,calving,sc2007014,sc2007044,36579.96899,sc2007014-sc2007044
Pothill,2008,calving,sc2007014,sc2007046,40033.71434,sc2007014-sc2007046
Pothill,2008,calving,sc2007014,sc2007048,38937.1749,sc2007014-sc2007048
Pothill,2008,calving,sc2007016,sc2006001,27187.62185,sc2006001-sc2007016
Pothill,2008,calving,sc2007016,sc2006002,11327.21627,sc2006002-sc2007016
Pothill,2008,calving,sc2007016,sc2006004,19455.35895,sc2006004-sc2007016
Pothill,2008,calving,sc2007016,sc2006036,25555.20093,sc2006036-sc2007016
Pothill,2008,calving,sc2007016,sc2007006,45114.14381,sc2007006-sc2007016
Pothill,2008,calving,sc2007016,sc2007007,51605.29037,sc2007007-sc2007016
Pothill,2008,calving,sc2007016,sc2007014,37312.43461,sc2007014-sc2007016
Pothill,2008,calving,sc2007016,sc2007018,20631.18531,sc2007016-sc2007018
Pothill,2008,calving,sc2007016,sc2007020,19871.93368,sc2007016-sc2007020
Pothill,2008,calving,sc2007016,sc2007044,10756.75001,sc2007016-sc2007044
Pothill,2008,calving,sc2007016,sc2007046,18165.3238,sc2007016-sc2007046
Pothill,2008,calving,sc2007016,sc2007048,17874.17662,sc2007016-sc2007048
